Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
Medicamentos;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";802114.23 € ;CENTRO HOSPITALAR DE SETÚBAL E.P.E. (507606787);Novartis (500063524);"802.114,23 €";17-03-2021;28-01-2021;365 dias;"Portugal, Setúbal, Setúbal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;3583388;CP 2018/12;false;https://www.base.gov.pt/base4;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Efavirenz 600 mg + Emtricitabina 200 mg + Tenofovir 245 mg;Ajuste Direto Regime Geral;Aquisição de bens móveis;33690000-3;Principal;Medicamentos vários - Para uso hospitalar;Inexistente;Centro Hospitalar de Setúbal E.P.E. (507606787);"Gilead Sciences, Lda (503604704)";"801.330,00 €";09-02-2011;09-02-2011;365 dias;"Portugal, Setúbal, Setúbal";"Artigo 26.º, n.º 1, alínea e) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Diversos Medicamentos;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";792296.59 € ;"Centro Hospitalar de Setúbal, E. P. E. (507606787)";Merck Sharpe e Dohme (500191360);"792.296,59 €";13-11-2019;12-02-2018;365 dias;"Portugal, Setúbal, Setúbal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Medicamentos;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";785371.1 € ;"Centro Hospitalar de Setúbal, E. P. E. (507606787)";"Ciclum Farma Unipessoal, Lda (504362674), EISAI FARMACÊUTICA UNIPESSOAL Lda (507847660), PHARMIS BIOFARMACEUTICA, LDA. (502595442)";"785.371,10 €";12-03-2021;25-01-2021;365 dias;"Portugal, Setúbal, Setúbal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2969238;"CP 2017/6 - Acordo Quadro para fornecimento de Medicamentos do Foro Oncológico e Imunomoduladores, às Instituições e Serviços do Serviço Nacional de Saúde";false;https://www.base.gov.pt/base4;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Diversos Medicamentos;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";778734.0 € ;"Centro Hospitalar de Setúbal, E. P. E. (507606787)";Viv Healthcare (509117961);"778.734,00 €";11-11-2019;26-09-2018;365 dias;"Portugal, Setúbal, Setúbal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
AQUISIÇÃO DE MEDICAMENTOS - ENTRICITABINA 200 MG+TENOFOVIR 245MG <br />EFAVIRENZ 600MG+ENTRICITABINA 200MG+TENOFIVIR 245MG;Ajuste Direto Regime Geral;Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";Inexistente;Centro Hospitalar de Setúbal E.P.E. (507606787);"GILEAD SCIENCES,LDA (503604704)";"769.764,19 €";13-12-2010;03-02-2009;365 dias;"Portugal, Setúbal, Setúbal";"Artigo 24.º, n.º 1, alínea e) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Diversos  Medicamentos;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";768318.27 € ;"Centro Hospitalar de Setúbal, E. P. E. (507606787)";Merck Sharpe e Dohne (500191360);"768.318,27 €";04-11-2019;10-12-2018;365 dias;"Portugal, Setúbal, Setúbal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2969238;"CP 2017/6 - Acordo Quadro para fornecimento de Medicamentos do Foro Oncológico e Imunomoduladores, às Instituições e Serviços do Serviço Nacional de Saúde";false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Vários medicamentos;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";765161.78 € ;"Centro Hospitalar de Setúbal, E. P. E. (507606787)";"FERRAZ LYNCE, SA (500113270), Boehringer Ingelheim (500537410), MEDINFAR-PROD FARMACEUTICO, S. (500384045), ANGELINI PHARMA PORTUGAL, UNIPESSOAL LDA. (500583650), LABESFAL - LABORATÓRIOS ALMIRO, S.A (501169580), NOVARTIS FARMA - Produtos Farmacêuticos, SA. (500063524), TEVA PHARMA - PRODUTOS FARMACEUTICOS, LDA (507045491), GLAXO SMITH KLINE-PROD. FARMACEUTICOS (500139962), MYLAN, LDA (502248793)";"765.161,78 €";14-03-2022;03-03-2022;731 dias;"Portugal, Setúbal, Setúbal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5354516;CP 2021/55 - Medicamentos diversos;false;https://www.base.gov.pt/base4;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Diversos Medicamentos;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";757771.2 € ;"Centro Hospitalar de Setúbal, E. P. E. (507606787)";Octapharma (505792362);"757.771,20 €";11-11-2019;06-08-2018;365 dias;"Portugal, Setúbal, Setúbal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2800702;CP 2017/9 - Acordo quadro para fornecimento de Derivados do Plasma Humano às Instituições e Serviços do Serviço Nacional de Saúde;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Fornecimento de Stents Medicados e Não Medicados ;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";757555.0 € ;"Centro Hospitalar de Setúbal, E. P. E. (507606787)";"Medtronic PORTUGAL, LDA (504223933), ABBOTT LABORATÓRIOS, LDA. (500006148), BOSTON SCIENTIFIC PORTUGAL, LDA (504988964)";"757.555,00 €";15-11-2018;27-01-2016;365 dias;"Portugal, Setúbal, Setúbal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2243249;Acordo quadro para fornecimento de Stents Coronários às Instituições e Serviços do Serviço Nacional de Saúde;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Cladribrina 10 mg;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";754657.2 € ;"Centro Hospitalar de Setúbal, E. P. E. (507606787)";Merck Sa (500650870);"754.657,20 €";17-03-2020;27-02-2020;730 dias;"Portugal, Setúbal, Setúbal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4088496;CP 2019/61 - Medicamentos diversos;false;http://www.base.gov.pt/Base/pt/Homepage;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Medicamentos;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";752095.1 € ;"Centro Hospitalar de Setúbal, E. P. E. (507606787)";Merck Sharpe e Dohme (500191360);"752.095,10 €";15-03-2021;25-01-2021;365 dias;"Portugal, Setúbal, Setúbal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;false;https://www.base.gov.pt/base4;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Medicinália - PTA-acetábulo trilogy – 16 unid., ref. 6200.48.xx a 350,00€ (trezentos e cinquenta euros); PTJ-componente femoral nexgen – 1 unid., ref. 5964.013.xx, ao preço de 620,00€ (seiscentos e vinte euros); PTJ –patela nexgen – 7 unid., ref. 5972.065.xx a 130,00€ (cento e trinta euros); PTA-haste cimentada muller – 1 unid., ref. 3500.29.xx, pelo preço de 220,00€ (duzentos e vinte euros); PTA-polietileno trilogy – 1 unid., ref. 6110.046.xx, a 140,00€ (cento e quarenta euros); PTA-parafuso cedior e trilogy – 22 unid., ref. 14.00.xx, e 23 unid., ref. 6250.65.xx, a 35,00€ (trinta e cinco euros); PTA-anel revestimento acetabular muller, buch-schneider e cup-cage – 2 unid., ref. 97.44.xx, a 350,00€ (trezentos e cinquenta euros), 2 unid., ref. 01.00191.xx, a 1.100,00€ (mil e cem euros) e 2 unid., ref. 7123.056.xx a 1.100,00€ (mil e cem euros); PTA-aumento acetabular TMT – 1 unid., ref. 4199.01.xx, pelo preço de 550,00€ (quinhentos e cinquenta euros), e 2 unid. ref. 4893.048.xx, a 1.200,00€ (mil e duzentos euros); PTA – acetábulo multi-furos em tantálio TMT revisão – 1 unid. ref. 7000.48.xx + 6305.50.xx, a 2.000,00€ (dois mil euros); PTA-acetábulo constritivo (antiluxante) – 1 unid., ref. 6154.050.xx, a 500,00€ (quinhentos euros); PTA–acetábulo p/cabeça grandes dimensões cerâmica/cerâmica maxera – 1 unid., ref. 1515.042.xx, pelo preço de 2.200,00€ (dois mil e duzentos euros); PTA – cabeça grandes dimensões cerâmica/cerâmica maxera - 1 unid., ref. 8777.044.xx, ao preço de 600,00€ (seiscentos euros); PTA – politileno cimentado muller – 1 unid., refª 05.95001.xx, a 500,00€ (quinhentos euros); Prótese total joelho nexgen – 67 unid., de várias refªs, ao preço de 1.390,00€ (mil trezentos e noventa euros); Prótese total joelho-revisão nexgen RHK – 3 unid. de várias refªs, a 5.330,00€ (cinco mil, trezentos e trinta euros); Prótese total da anca não cimentada com haste FMT e acetabulo trilogy – 18 unid., várias referências, ao preço de 1.330,00€ (mil trezentos e trinta euros), prótese total anca n/cimentada com haste FMT, acetábulo trilogy e polietileno TMT -  18 unid., várias referências pelo preço de 1.740,00€ (mil setecentos e quarenta euros),  prótese total anca n/cimentada cedior - 18 unid., pelo preço de 1.810,00€ (mil oitocentos e dez euros), e prótese total anca n/cimentada com haste FMT + cúpula e cabeça maxera de grandes dimensões – 17 unid. pelo preço de 3.530,00€ (três mil, quinhentos e trinta euros); Prótese total anca- revisão com haste revitan e acetabulo TMT – 2 unid. de várias refªs, ao preço de  4.110,00€ (quatro mil, cento e dez euros). - MBA - Espaçador da anca -  2 unid. a 440,00€ (quatrocentos e quarenta euros); Prótese modular tacícula radial tipo mopyc - 3 unid., ao preço de 2.060,00€ (dois mil, e sessenta euros); Prótese total do tornozelo n/cimentada – 3 unid. pelo preço de 2.819,00€ (dois mil, oitocentos e dezanove euros). - Ortoimplante - PTA – acetábulo + insert-anti-luxante - 6 unid., ao preço de 600,00€ (seiscentos euros) e PTA – acetábulo + insert polietileno – 4 unid., pelo preço de 776,00€ (setecentos e setenta e seis euros); PTJ - patela - 7 unid., ao preço de 190,00€ (cento e noventa euros); PTA - parafuso - 14 unid., ref. 25.10.xx ao preço de 45,00€ (quarenta e cinco euros), 14 unid., ref. 25.15.xx, a 45,00€ (quarenta e cinco euros) e 13 unid. ref. 656.xx ao preço de 60,00€ (sessenta euros); PTA - cabeça cobalto crómio - 30 unid. ref. 16.00.xx, pelo preço de 180,00€ (cento e oitenta euros); PTA - acetábulo cativo cimentado tipo muller – 1 unid., ref. 101.102.xx, a 180,00€ (cento e oitenta euros); PTA - haste revisão completa – 10 unid., pelo preço de 2.345,00 (dois mil trezentos e quarenta e cinco euros); PTA - haste n/cimentada primária LGK – 1 unid., ref. 12.05.xx, ao preço de 450,00€ (quatrocentos e cinquenta euros), PTA – haste n/cimentada primária selfitt – 2 unid. ref. 14.03.xx, pelo preço de 680,00€ (seiscentos e oitenta euros); Espaçador de joelho – 3 unid., ref. 880960/65 pelo preço de 510,00€ (quinhentos e dez euros); Prótese total do joelho advance – 50 unid., pelo preço de 1.730,00 (mil setecentos e trinta euros); Prótese total do joelho revisão advance – 5 unid., pelo preço de 4.915,00€ (quatro mil novecentos e quinze euros) e Prótese total joelho revisão endo-modell – 1 unid. a 5.050,00€ (cinco mil e cinquenta euros); Prótese total da anca n/cimentada lafitt c/cabeça cobalto - 15 unid. pelo, preço de 1.590,00€ (mil quinhentos e noventa euros) e Prótese total da anca n/cimentada lafitt com cabeça de cerâmica – 15 unid. a 1.810,00€ (mil oitocentos e dez euros); Prótese total da anca revisão MP – 1 unid. ao preço de 3.301,00€ (três mil trezentos e um euros) e Prótese total da anca revisão lafitt – 2 unid. – pelo preço de 3.491,00€ (três mil quatrocentos e noventa e um euros); Prótese tacícula radial tipo “swason” em silicone – 1 unid. ao preço de 350,00€ (trezentos e cinquenta euros).- Smith & Nephew - PTA – acetábulo -  10 unid. a 469,00€ (quatrocentos e sessenta e nove euros); PTJ - patela - 6 unid., ao preço de 150,00€ (cento e cinquenta euros); PTA – parafuso p/acetábulo epifit/reflection – 12 unid. a 60,00€ (sessenta euros); Prótese total do joelho – 66 unid. pelo preço de 1.467,00€ (mil quatrocentos e sessenta e sete euros); Prótese total do joelho revisão legion – 6 unid. pelo preço de 5.389,00€ (cinco mil trezentos e oitenta e nove euros); Prótese total da anca n/cimentada epifit – 39 unid. a 1.300,00€ (mil e trezentos euros); Prótese total da anca resurfacing tipo BHR - 1 unid. pelo preço de 2.950,00€ (dois mil, novecentos e cinquenta euros); Prótese joelho unicompartimental accuris – 1 unid. pelo preço de 1.575,00€ (mil, quinhentos e setenta e cinco euros); Prótese cefálica bipolar c/haste cimentada – 27 unid. ao preço de 720,00€ (setecentos e vinte euros). - Expomédica - Prótese Total da Anca Cimentada - 1 unid. ao preço de 400,00€ (quatrocento euros) e Prótese Cefalica Tipo Thompson - 40 unid. pelo preço de 100,00€ (cem euros). - Johnson & Johnson - Prótese Total do Ombro s/Glenoide - 1 unid.pelo preço de 1.650,00€ (mil seiscentos e cinquenta euros); Protese total ombro c/glenoide - 1 unid. ao preço de 1.750,00€ (mil setecentos e cinquenta euros); Prótese total ombro invertida Delta X-Tend - 2 unid. pelo preço de 2.675,00€ (dois mil seiscentos e setenta e cinco euros).";Concurso público;Aquisição de bens móveis;33183200-8;Principal;Próteses ortopédicas;Inexistente;Centro Hospitalar de Setúbal E.P.E. (507606787);"Ortoimplante - Sociedade de Ortopedia, Lda (502654414), Medicinália/Cormédica - Comercialização de Produtos Médico Hospitalares, Lda (500684324), Expomédica - Sociedade Exportadora/Importadora de Material Médico, Lda (501886621), Johnson & Johnson, Lda (500153370), Smith & Nephew, Lda (503552461), MBA - Portugal, S.A. (504445960)";"747.105,00 €";23-10-2012;06-07-2012;365 dias;"Portugal, Setúbal, Setúbal";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Diversos medicamentos para o ano 2009;Ajuste Direto Regime Geral;;;;;;"Centro Hospitalar de Setúbal, E.P.E. (507606787)";"Bristol-Myers Squibb, S.A. (500048193)";"742.288,53 €";01-04-2009;;90 dias;;De acordo com a alínea e) do nº. 1 do artº. 26 do Decreto – Lei 18/2008 de 29 de Janeiro.;;;;;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Fornecimento de Diversos Medicamentos para o ano de 2011;Ajuste Direto Regime Geral;Aquisição de bens móveis;33690000-3;Principal;Medicamentos vários - Para uso hospitalar;Inexistente;Centro Hospitalar de Setúbal E.P.E. (507606787);"Novartis Farma Produtos Farmacêuticas, SA (500063524)";"735.882,57 €";04-02-2011;02-02-2011;365 dias;"Portugal, Setúbal, Setúbal";"Artigo 26.º, n.º 1, alínea e) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
P259-AC-2017-152 - AGREGAÇÃO CENTRALIZADA 2018 - Medicamentos Diversos e Medicamentos Antirretroviricos para o tratamento da infecção por VIH;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;735334.8 € ;"Centro Hospitalar de Setúbal, E. P. E. (507606787)";VIIVVHIV Healthcare Unipessoal Lda (509117961);"735.334,80 €";02-11-2018;16-11-2017;365 dias;"Portugal, Setúbal, Setúbal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2545980;CP 2017/61 - Acordo quadro para fornecimento de Medicamentos Diversos   às Instituições e Serviços do Serviço Nacional de Saúde;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Serviços Limpeza de Dezembro 2013 a Dezembro 2014;Ajuste Direto Regime Geral;Aquisição de serviços;90000000-7;Principal;"Serviços relativos a águas residuais, resíduos, limpeza e ambiente";733851.17 € ;"Centro Hospitalar de Setúbal, E. P. E. (507606787)";Ambiente e jardim (503245178);"733.851,17 €";27-02-2015;11-12-2013;365 dias;"Portugal, Setúbal, Setúbal";"Artigo 27.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Vários Medicamentos;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";730656.32 € ;"Centro Hospitalar de Setúbal, E. P. E. (507606787)";"BIOGEN PORTUGAL Soc. Farmacêutica, Unipessoal Lda. (506415740), GILEAD SCIENCES, LDA. (503604704), NOVARTIS FARMA - Produtos Farmacêuticos, SA. (500063524), MERCK SA (500650870), FRESENIUS KABI PHARMA PORTUGAL,LDA (504293753)";"730.656,32 €";04-08-2021;17-06-2021;12 dias;"Portugal, Setúbal, Setúbal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;3583388;CP 2018/12;false;https://www.base.gov.pt/base4;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Fornecimento de Diversos Medicamentos;Ajuste Direto Regime Geral;Aquisição de bens móveis;33690000-3;Principal;Medicamentos vários;Inexistente;Centro Hospitalar de Setúbal E.P.E. (507606787);"Celgene Sociedade Unipessoal, Lda (507791690)";"726.690,85 €";03-02-2011;03-02-2011;365 dias;"Portugal, Setúbal, Setúbal";"Artigo 24.º, n.º 1, alínea e) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Aquisição de medicamentos;Ajuste Direto Regime Geral;Aquisição de bens móveis;33690000-3;Principal;Medicamentos vários - Para uso hospitalar;Inexistente;Centro Hospitalar de Setúbal E.P.E. (507606787);Celegene sociedade Unipessoal (507791690);"726.690,85 €";22-10-2012;03-02-2011;365 dias;"Portugal, Setúbal, Setúbal";"Artigo 24.º, n.º 2, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"MEDICAMENTOS DO FORO ONCOLÓGICO E MEDICAMENTOS DO SISTEMA NERVOSO CEREBROSPINAL, EXCETO: ANESTÉSICOS, RELAXANTES MUSCULARES, ANALGÉSICOS, ANTIPIRÉTICOS, ANTIDEPRESSORES E ANTIPSICÓTICOS";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;724230.09 € ;"Centro Hospitalar de Setúbal, E. P. E. (507606787)";Biogen POrtugal (506415740);"724.230,09 €";10-05-2017;12-04-2017;365 dias;"Portugal, Setúbal, Setúbal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1771819;CP 2015/6 - Acordo quadro para o fornecimento de Medicamentos do Foro Oncológico;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
MEDICAMENTOS DIVERSOS;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;721130.0 € ;"Centro Hospitalar de Setúbal, E. P. E. (507606787)";"CSL BEHRING,Ldª (503047201)";"721.130,00 €";02-11-2017;14-09-2017;365 dias;"Portugal, Setúbal, Setúbal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2124520;CP 2016/55 - Medicamentos Diversos;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
MEDICAMENTOS DO FORO ONCOLÓGICO;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;710965.45 € ;"Centro Hospitalar de Setúbal, E. P. E. (507606787)";ROCHE FARMACEUTICA QUIMICA LDA (500233810);"710.965,45 €";17-04-2017;20-02-2017;365 dias;"Portugal, Setúbal, Setúbal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1771819;CP 2015/6 - Acordo quadro para o fornecimento de Medicamentos do Foro Oncológico;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
 AZACITIDINA;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";708000.0 € ;"Centro Hospitalar de Setúbal, E. P. E. (507606787)";Celgene (507791690);"708.000,00 €";30-03-2020;19-03-2020;365 dias;"Portugal, Setúbal, Setúbal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4088496;CP 2019/61 - Medicamentos diversos;false;http://www.base.gov.pt/Base/pt/Homepage;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Transporte Doentes para 24 meses;Concurso público;Aquisição de serviços;60130000-8;Principal;Serviços de transporte rodoviário de passageiros com finalidade específica;700000.0 € ;"Centro Hospitalar de Setúbal, E. P. E. (507606787)";Luisa Todi (506403009);"700.000,00 €";09-06-2022;07-04-2022;730 dias;"Portugal, Setúbal, Setúbal";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1770951;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
SOFOSBUVIR 400 MG + VELPATASVIR 100 MG COMP;Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;692757.45 € ;"Centro Hospitalar de Setúbal, E. P. E. (507606787)";"GILEAD SCIENCES, LDA. (503604704)";"692.757,45 €";13-03-2018;05-03-2018;365 dias;"Portugal, Setúbal, Setúbal";"Artigo 24.º, n.º 1, alínea e) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
VÁRIOS MEDICAMENTOS;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";689293.5 € ;"Unidade Local de Saúde da Arrábida, E. P. E. (507606787)";"ALLOGA PORTUGAL - ARMAZENAGEM E DISTRIBUIÇÃO FARMACÊUTICA, LDA (504507230), NOVARTIS FARMA - Produtos Farmacêuticos, SA. (500063524), Teva Pharma - Produtos Farmacêuticos, Lda (507045491), Astellas Farma, Lda. (502540249), MYLAN, LDA (502248793), ZAMBON-PRODUTOS FARMACEUTICOS (502155930), SANDOZ FARMACEUTICA, LDA (506985261), Roche (500233810), GENERIS-FARMACEUTICA, S.A. (508107997), AbbVie, LDA (510229050), BRISTOL-MYERS SQUIBB FARMACÊUTICA PORTUGUESA, S.A. (500048193), LOGISTA, TRANSPORTES, TRANSITÁRIOS E PHARMA, UNIPESSOAL LDA. (503538108), BOEHRINGER INGELHEIM PORTUGAL (500537410), Seacross Europe Unipessoal, Lda. (517159180), MERCK SHARP & DOHME, LDA (500191360), Ipsen Portugal - Produtos Farmacêuticos, SA (502609800), Vifor Pharma Portugal, S.A. (516677586), AMGEN - BIOFARMACÊUTICA, LDA. (502942959)";"689.293,50 €";09-05-2024;15-04-2024;365 dias;"Portugal, Setúbal, Setúbal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4665403;CP 2020/5 - Medicamentos anti-infeciosos: exceto antivíricos e antifúngicos;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
VÁRIOS MEDICAMENTOS;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";687685.5 € ;"Unidade Local de Saúde da Arrábida, E. P. E. (507606787)";"ALLOGA PORTUGAL - ARMAZENAGEM E DISTRIBUIÇÃO FARMACÊUTICA, LDA (504507230), Generis Farmacêutica, S.A. (508107997), LAB. FARMACEUTICOS ROVI, SA. (980166705), ABBVIE,LDA (510229050), Astra - Zeneca - Produtos Farmacêuticos, Lda. (502942240), BRISTOL-MYERS SQUIBB FARMACÊUTICA PORTUGUESA S.A. (500048193), TEVA PHARMA - PRODUTOS FARMACEUTICOS,LDA (507045491), MEDAC (980369959), SANDOZ FARMACÊUTICA, LDA. (506985261), Laboratório Pfizer, Lda. (500162166), Accord Healthcare, Unipessoal Lda (508622263), MYLAN, LDA. (502248793), Seacross Europe Unipessoal, Lda (517159180), Roche Farmacêutica Química, Lda. (500233810), SANOFI- PRODUTOS FARMACÊUTICOS,LDA. (500134960), Baxter Médico Farmacêutica, Lda. (503347345), BIOJAM (513642749)";"687.685,50 €";25-07-2024;07-06-2024;365 dias;"Portugal, Setúbal, Setúbal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
