Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
P259-2018-185 - Aquisição de medicamentos de agregação centralizada 2019 para Instituições de Saúde;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;200040.53 € ;"Hospital Distrital Figueira da Foz, E.P.E. (506361527)";"BIOGEN PORTUGAL, SOC FARMACÊUTICA, UNIPESSOAL (506415740)";"200.040,53 €";02-07-2019;20-12-2018;365 dias;"Portugal, Coimbra, Figueira da Foz";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2969238;"CP 2017/6 - Acordo Quadro para fornecimento de Medicamentos do Foro Oncológico e Imunomoduladores, às Instituições e Serviços do Serviço Nacional de Saúde";true;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"AQUISIÇÃO DE MEDICAMENTOS USADOS NAS AFEÇÕES OCULARES E OTORRINOLARINGOLÓGICAS AO ABRIGO DO ACORDO QUADRO 2021/49 DOS SPMS, EPE";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;198541.0 € ;"Hospital Distrital da Figueira da Foz, E. P. E. (506361527)";"BAYER PORTUGAL, SA. (500043256)";"198.541,00 €";12-05-2023;04-04-2023;320 dias;"Portugal, Coimbra, Figueira da Foz";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5229023;CP 2021/49 - Medicamentos usados nas afeções oculares e otorrinolaringológicas;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2272247;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"AQUISIÇÃO DE MEDICAMENTOS DO FORO ONCOLÓGICO E IMUNOMODULADORES, AO ABRIGO DO ACORDO QUADRO 2021/006 DOS SPMS, EPE";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;194875.09 € ;"Hospital Distrital Figueira da Foz, E.P.E. (506361527)";"ROCHE FARMACÊUTICA QUIMICA, LDA. (500233810)";"194.875,09 €";23-03-2023;10-01-2023;365 dias;"Portugal, Coimbra, Figueira da Foz";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2108468;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2021/49, 2021/6, 2021/55, 2022/55, 2022/40, 2020/18, 2020/2, 2021/61 e 2021/47";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;191735.6 € ;"Hospital Distrital Figueira da Foz, E.P.E. (506361527)";"BAYER PORTUGAL, SA. (500043256)";"191.735,60 €";04-05-2023;15-02-2023;366 dias;"Portugal, Coimbra, Figueira da Foz";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5968478;CP 2022/55 - Acordo quadro para fornecimento de medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2239187;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Sistema de Gestão Técnica Centralizada;Concurso público;Aquisição de bens móveis;42900000-5;Principal;Maquinaria diversa genérica ou de finalidade específica;188210.03 € ;"Hospital Distrital da Figueira da Foz, E. P. E. (506361527)";"Contimetra - Instalações Mecânicas, Lda (500637954)";"188.210,03 €";14-12-2022;21-10-2022;90 dias;"Portugal, Coimbra, Figueira da Foz";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/index.php/zonaPublica/zona_publica_c/donwloadProcedurePiece/NTQ5NTY3;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Serviços de Segurança e Vigilância Humana;Concurso público;Aquisição de serviços;79714000-2;Principal;Serviços de vigilância;187152.0 € ;"Hospital Distrital da Figueira da Foz, EPE (506361527)";"COPS Companhia Operacional de Segurança, Unipessoal Lda. (508569974)";"187.152,00 €";06-01-2023;22-12-2022;730 dias;"Portugal, Coimbra, Figueira da Foz";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/index.php/zonaPublica/zona_publica_c/donwloadProcedurePiece/NTY2Njkx;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"AQUISIÇÃO DE MEDICAMENTOS DO FORO ONCOLÓGICO E IMUNOMODULADORES AO ABRIGO DO ACORDO QUADRO  2023/491 DOS SPMS ,EPE, PARA A UNIDADE LOCAL DE SAÚDE DO BAIXO MONDEGO, EPE";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;185608.74 € ;"Unidade Local de Saúde do Baixo Mondego, E. P. E. (506361527)";"NOVARTIS FARMA - Produtos Farmacêuticos, SA. (500063524)";"185.608,74 €";15-07-2024;07-03-2024;365 dias;"Portugal, Coimbra, Figueira da Foz<BR/>Portugal, Coimbra, Figueira da Foz<BR/>Portugal, Coimbra, Figueira da Foz<BR/>Portugal, Coimbra, Figueira da Foz";Artigo 259.º do Código dos Contratos Públicos;;;;;;;7013489;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2749976;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"AQUISIÇÃO DE REAGENTES PARA BIOQUÍMICA, IMUNOLOGIA E VIROLOGIA COM A COLOCAÇÃO DE EQUIPAMENTO PARA O HDFF, EPE";Concurso público;Aquisição de bens móveis;33696500-0;Principal;Reagentes de laboratório;185000.0 € ;"Hospital Distrital da Figueira da Foz, E. P. E. (506361527)";"Roche Sistemas de Diagnósticos, Lda (504282921)";"185.000,00 €";21-08-2023;17-07-2023;167 dias;"Portugal, Coimbra, Figueira da Foz";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/zonaPublica/zona_publica_c/donwloadProcedurePiece/NjM5NDg0;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"887/2024 - Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2021/61 - Medicamentos diversos, 2023/304 - Medicamentos do grupo 4: sangue e 2023/491 - Medicamentos do foro oncológico e imunomoduladores para aquisição de medicamentos";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;183975.48 € ;"Hospital Distrital Figueira da Foz, E.P.E. (506361527)";"ROCHE FARMACÊUTICA QUIMICA, LDA. (500233810)";"183.975,48 €";10-07-2024;06-03-2024;304 dias;"Portugal, Coimbra, Figueira da Foz<BR/>Portugal, Coimbra, Figueira da Foz";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2779853;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"AQUISIÇÃO DE GASES MEDICINAIS E DE CONTROLOS DE QUALIDADE NAS TOMADAS TERMINAIS DA REDE DE GASES MEDICINAIS PARA O HDFF, EPE";Concurso público;Aquisição de bens móveis;24000000-4;Principal;Produtos químicos;183540.0 € ;"Hospital Distrital da Figueira da Foz, E. P. E. (506361527)";"GASIN II, GASES INDUSTRIAIS, UNIPESSOAL, LDA (510183751)";"183.540,00 €";22-03-2023;03-03-2023;366 dias;"Portugal, Coimbra, Figueira da Foz";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/zonaPublica/zona_publica_c/donwloadProcedurePiece/NTk1MjA4;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"AQUISIÇÃO DE MEDICAMENTOS USADOS NAS AFEÇÕES OCULARES E OTORRINOLARINGOLÓGICAS, AO ABRIGO DO ACORDO QUADRO 2021/049 DOS SPMS, EPE PARA O HDFF, EPE";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;181523.2 € ;"Hospital Distrital Figueira da Foz, E.P.E. (506361527)";Bayer Portugal S. A. (500043256);"181.523,20 €";13-04-2022;16-11-2021;365 dias;"Portugal, Coimbra, Figueira da Foz";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5229023;CP 2021/49 - Medicamentos usados nas afeções oculares e otorrinolaringológicas;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1677446;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"820/2024 - Aquisição ao abrigo do(s) acordo(s)-quadro 2021/49, 2021/6, 304/2023 e 491/2023 para as Instituições do SNS";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;179799.0 € ;"Hospital Distrital Figueira da Foz, E.P.E. (506361527)";"Bayer Portugal, Lda (500043256)";"179.799,00 €";09-07-2024;14-02-2024;335 dias;"Portugal, Coimbra, Figueira da Foz<BR/>Portugal, Coimbra, Figueira da Foz";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2740456;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"AQUISIÇÃO DE MEDICAMENTOS DO FORO ONCOLÓGICO E IMUNOMODULADORES - ANO 2020, AO ABRIGO DO ACORDO QUADRO 2017/006 DOS SPMS, EPE";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;174510.0 € ;"Hospital Distrital Figueira da Foz, E.P.E. (506361527)";"ASTELLAS FARMA, LDA. (502540249)";"174.510,00 €";18-05-2020;14-01-2020;353 dias;"Portugal, Coimbra, Figueira da Foz";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2969238;"CP 2017/6 - Acordo Quadro para fornecimento de Medicamentos do Foro Oncológico e Imunomoduladores, às Instituições e Serviços do Serviço Nacional de Saúde";false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"806/2024 - Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2020/61; 2021/12o; 2021/55; 2021/6; 2021/61; 2022/40 ; 2022/55; 2023/304; 2023/481; 2023/491, para aquisição de medicamentos.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;173276.67 € ;"Hospital Distrital Figueira da Foz, E.P.E. (506361527)";"TAKEDA FARMACÊUTICOS PORTUGAL, Lda. (502801204)";"173.276,67 €";16-07-2024;07-02-2024;335 dias;"Portugal, Coimbra, Figueira da Foz";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2740851;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
AQUISIÇÃO DE ENZALUTAMIDA 40 MG - COMPRIMIDOS REVESTIDOS;Ajuste Direto Regime Geral;Aquisição de bens móveis;33652000-5;Principal;Antineoplásicos e imunomoduladores;172809.63 € ;"Hospital Distrital Figueira da Foz, E.P.E. (506361527)";"ASTELLAS FARMA, LDA. (502540249)";"172.809,63 €";18-11-2020;28-10-2020;365 dias;"Portugal, Coimbra, Figueira da Foz";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1281705;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Prótese Total do Joelho;Concurso público;Aquisição de bens móveis;33183200-8;Principal;Próteses ortopédicas;172760.0 € ;"Hospital Distrital da Figueira da Foz, E. P. E. (506361527)";"ZIMMER BIOMET PORT UNIP,LDA (EX-BIOMET POR UNIP LD (500254990)";"172.760,00 €";14-04-2022;10-04-2022;730 dias;"Portugal, Coimbra, Figueira da Foz";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/index.php/zonaPublica/zona_publica_c/donwloadProcedurePiece/NDkzNTMz;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"AQUISIÇÃO DE REAGENTES PARA AUTOIMUNIDADES E ALERGIAS COM A COLOCAÇÃO DE EQUIPAMENTO PARA O HDFF, EPE";Concurso público;Aquisição de bens móveis;33696500-0;Principal;Reagentes de laboratório;167548.56 € ;"Hospital Distrital da Figueira da Foz, E. P. E. (506361527)";"Thermo Fisher Diagnostics, Sociedade Unipessoal, Lda (506916243)";"167.548,56 €";03-07-2024;09-01-2024;1095 dias;Portugal;"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/zonaPublica/zona_publica_c/donwloadProcedurePiece/Njk3NzQ2;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"AD-2020-162 - Ajuste Direto para a aquisição de bens para suprir necessidades, para as Instituições do SNS";Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;161837.85 € ;"Hospital Distrital Figueira da Foz, E.P.E. (506361527)";ASTELLAS FARMA LDA (502540249);"161.837,85 €";09-04-2021;16-02-2021;318 dias;"Portugal, Coimbra, Figueira da Foz";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1387296;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Aquisição ao abrigo do(s) acordo(s)-quadro 2021/49, 2021/6, 2021/61 e 2022/40 para as Instituições do SNS";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;160339.25 € ;"Hospital Distrital Figueira da Foz, E.P.E. (506361527)";"ABBVIE,LDA (510229050)";"160.339,25 €";09-07-2024;31-01-2024;335 dias;"Portugal, Coimbra, Figueira da Foz<BR/>Portugal, Coimbra, Figueira da Foz";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2726440;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Leuprorrelina (22,5 Mg; pó e solv. p/ sol. inj.; seringa)";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33652000-5;Principal;Antineoplásicos e imunomoduladores;157059.0 € ;"Hospital Distrital da Figueira da Foz, E. P. E. (506361527)";"ASTELLAS PHARMA, LDA. (502540249)";"157.059,00 €";02-08-2018;12-12-2017;365 dias;"Portugal, Coimbra, Figueira da Foz";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1771819;CP 2015/6 - Acordo quadro para o fornecimento de Medicamentos do Foro Oncológico;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"AQUISIÇÃO DE NINTEDANIB DE 150 MG CÁPSULAS AO ABRIGO DO ACORDO QUADRO 2021/006 DOS SPMS, EPE";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;156950.88 € ;"Hospital Distrital Figueira da Foz, E.P.E. (506361527)";"BOEHRINGER INGELHEIM PORTUGAL, LDA (500293023)";"156.950,88 €";22-08-2023;08-08-2023;173 dias;"Portugal, Coimbra, Figueira da Foz";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2496651;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"AQUISIÇÃO DE DUPILUMAB DE 200 MG E 300 MG CANETA PARA O HDFF, EPE";Ajuste Direto Regime Geral;Aquisição de bens móveis;33652000-5;Principal;Antineoplásicos e imunomoduladores;156724.4 € ;"Hospital Distrital da Figueira da Foz, E. P. E. (506361527)";"Sanofi - Produtos Farmacêuticos, Lda (500134960)";"156.724,40 €";07-12-2023;10-10-2023;365 dias;"Portugal, Coimbra, Figueira da Foz";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/zonaPublica/zona_publica_c/donwloadProcedurePiece/NjQ2ODU4;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"AQUISIÇÃO DE MEDICAMENTOS USADOS EM AFEÇÕES OCULARES E OTORRINOLARINGOLÓGICAS PARA HDFF, EPE";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33662100-9;Principal;Medicamentos usados em oftalmologia;155251.2 € ;"Hospital Distrital da Figueira da Foz, E. P. E. (506361527)";"BAYER PORTUGAL, LDA (500043256)";"155.251,20 €";08-05-2020;10-12-2019;365 dias;"Portugal, Coimbra, Figueira da Foz";Artigo 259.º do Código dos Contratos Públicos;;;;;;;3358998;CP 2018/49 - Medicamentos usados nas afeções oculares e otorrinolaringológicas;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"418/2023 - Convite ao abrigo do(s) acordo(s)-quadro 2021/41 (Medicamentos antivíricos e antifúngicos), 2020/1 (Medicamentos do aparelho cardiovascular), 2022/40 (Medicamentos antirretrovíricos para o ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;154912.06 € ;"Hospital Distrital Figueira da Foz, E.P.E. (506361527)";"NOVARTIS FARMA-PROD.FARMACÊUTICOS,SA. (500063524)";"154.912,06 €";04-04-2023;23-03-2023;306 dias;"Portugal, Coimbra, Figueira da Foz";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5354516;CP 2021/55 - Medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2276563;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Serviços de Segurança e Vigilância Humana;Concurso público;Aquisição de serviços;79714000-2;Principal;Serviços de vigilância;154698.0 € ;"Hospital Distrital da Figueira da Foz, E. P. E. (506361527)";"VMSegurança Privada, Vigilância e Motivação, Lda. (513283021)";"154.698,00 €";15-06-2020;15-06-2020;365 dias;"Portugal, Coimbra, Figueira da Foz";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2019/40, 2020/18, 2021/49, 2021/6 para suprir necessidades na área da saúde.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;154322.3 € ;"Hospital Distrital Figueira da Foz, E.P.E. (506361527)";Bayer Portugal S. A. (500043256);"154.322,30 €";11-02-2022;24-01-2022;365 dias;"Portugal, Coimbra, Figueira da Foz";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1780743;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"AQUISIÇÃO DE MEDICAMENTOS USADOS NAS AFEÇÕES OCULARES E OTORRINOLARINGOLÓGICAS, AO ABRIGO DO ACORDO QUADRO 2021/049 DOS SPMS, EPE PARA O HDFF, EPE";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;153900.0 € ;"Hospital Distrital Figueira da Foz, E.P.E. (506361527)";"Profarin-Dist. Prod. Farm Ind, Lda (500223238)";"153.900,00 €";13-04-2022;16-11-2021;365 dias;"Portugal, Coimbra, Figueira da Foz";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5229023;CP 2021/49 - Medicamentos usados nas afeções oculares e otorrinolaringológicas;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1677446;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"AQUISIÇÃO DE MEDICAMENTOS DO FORO ONCOLÓGICO E IMUNOMODULADORES, AO ABRIGO DO ACORDO QUADRO 2021/006 DOS SPMS, EPE";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;153537.68 € ;"Hospital Distrital Figueira da Foz, E.P.E. (506361527)";"JANSSEN CILAG FARMACEUTICA, LDA (500189412)";"153.537,68 €";23-03-2023;10-01-2023;365 dias;"Portugal, Coimbra, Figueira da Foz";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2108468;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Plataforma Business Intelligence - E-Clinical Pathway - Rastreamaneto Eletrónico do Percurso do Utente - SAMA POCI-05-5762-FSE-000340;Concurso público;Aquisição de serviços;72200000-7;Principal;Serviços de consultoria e de programação de software;152750.0 € ;"Hospital Distrital da Figueira da Foz, EPE (506361527)";"PROLOGICA - SISTEMAS INFORMATICOS, SA (501432507)";"152.750,00 €";27-10-2021;22-10-2021;183 dias;"Portugal, Coimbra, Figueira da Foz";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1436286;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Prestação de Serviços de Transporte Urgente e não Urgente de Doentes;Concurso público;Aquisição de serviços;60130000-8;Principal;Serviços de transporte rodoviário de passageiros com finalidade específica;149451.3 € ;"Hospital Distrital da Figueira da Foz, E. P. E. (506361527)";Cruz Vermelha Portuguesa (500745749);"149.451,30 €";16-04-2019;12-04-2019;274 dias;"Portugal, Coimbra, Figueira da Foz";Artigo 155.º do Código dos Contratos Públicos;;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"AQUISIÇÃO DE MEDICAMENTOS USADOS NAS AFECÇÕES OCULARES E OTORRINOLARINGOLOGICAS, AO ABRIGO DO ACORDO QUADRO 2018/049 DOS SPMS, EPE";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;149280.0 € ;"Hospital Distrital Figueira da Foz, E.P.E. (506361527)";"BAYER PORTUGAL, SA. (500043256)";"149.280,00 €";23-07-2021;10-11-2020;365 dias;"Portugal, Coimbra, Figueira da Foz";Artigo 259.º do Código dos Contratos Públicos;;;;;;;3358998;CP 2018/49 - Medicamentos usados nas afeções oculares e otorrinolaringológicas;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1283496;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Serviços de Higiene e Limpeza;Ajuste Direto Regime Geral;Aquisição de serviços;90910000-9;Principal;Serviços de limpeza;149204.9 € ;"Unidade Local de Saúde do Baixo Mondego, E. P. E. (506361527)";"Sá Limpa - Facility Services, Lda (504458086)";"149.204,90 €";29-05-2024;17-04-2024;92 dias;"Portugal, Coimbra, Figueira da Foz";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/zonaPublica/zona_publica_c/donwloadProcedurePiece/NzUyODAz;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"CONVITE AO ABRIGO DO(S) ACORDO(S) QUADRO 2017/6 - MEDICAMENTOS DO FORO ONCOLÓGICO E IMUNOMODULADORES; 2018/49 - MEDICAMENTOS USADOS NAS AFEÇÕES OCULARES E OTORRINOLARINGOLÓGICAS; 2018/55 - MEDICAMENTO";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;148749.42 € ;"Hospital Distrital da Figueira da Foz, E. P. E. (506361527)";"BAYER PORTUGAL, S.A. (500043256)";"148.749,42 €";18-02-2021;16-02-2021;304 dias;"Portugal, Coimbra, Figueira da Foz";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2969238;"CP 2017/6 - Acordo Quadro para fornecimento de Medicamentos do Foro Oncológico e Imunomoduladores, às Instituições e Serviços do Serviço Nacional de Saúde";true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1397190;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
