Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
" D503 - DOLUTEGRAVIR + ABACAVIR + LAMIVUDINA [50 MG + 600 MG + 300 MG; CÁP/COMP] ";Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;442400.79 € ;"Unidade Local de Saúde de Matosinhos, E. P. E. (506361390)";"ViiV Healthcare, Unipessoal Lda (509117961)";"442.400,79 €";29-09-2017;29-06-2017;93 dias;"Portugal, Porto, Matosinhos";"Artigo 24.º, n.º 1, alínea e) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Prestação de serviços de Seguro de Acidentes Trabalho Unidade Local de Saúde de Matosinhos, EPE";Concurso público;Aquisição de serviços;66510000-8;Principal;Serviços de seguros;433750.9 € ;"Unidade Local de Saúde de Matosinhos, E. P. E. (506361390)";"Nascente Corretores de Seguros, Lda. (503355623)";"433.750,90 €";16-04-2024;15-04-2024;260 dias;"Portugal, Porto, Matosinhos";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2705169;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Fornecimento de substância ativa: Risperidona 75mg e 100mg;Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;433377.0 € ;"Unidade Local de Saúde de Matosinhos, E. P. E. (506361390)";"Laboratórios Farmacêuticos ROVI, S.A. (980166705)";"433.377,00 €";28-02-2024;28-02-2024;1037 dias;"Portugal, Porto, Matosinhos";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2749541;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 40/2022 , 304/2023, 491/2023 e 782/2024 para aquisição de Medicamentos.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;428585.87 € ;"Unidade Local de Saúde de Matosinhos, E. P. E. (506361390)";"Astra - Zeneca - Produtos Farmacêuticos, Lda. (502942240)";"428.585,87 €";09-10-2024;10-09-2024;112 dias;"Portugal, Porto, Matosinhos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;7013489;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.3004954;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Prestação de serviços de Seguro de Acidentes Trabalho à Unidade Local de Saúde de Matosinhos, EPE";Concurso público;Aquisição de serviços;66500000-5;Principal;Serviços de seguros e pensões;423138.88 € ;"Unidade Local de Saúde de Matosinhos, EPE (ULSM) (506361390)";"Nascente Corretores de Seguros, Lda. (503355623)";"423.138,88 €";15-03-2023;01-03-2023;366 dias;"Portugal, Porto, Matosinhos";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2129383;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
P259-AC-2017-161;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;421813.71 € ;"Unidade Local de Saúde de Matosinhos, E. P. E. (506361390)";roche farmaceutica (500233810);"421.813,71 €";10-12-2018;01-01-2018;365 dias;"Portugal, Porto, Matosinhos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1771819;CP 2015/6 - Acordo quadro para o fornecimento de Medicamentos do Foro Oncológico;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Reagentes necessários à realização dos testes SARS-COV-2_Abbott ;Ajuste Direto Regime Geral;Aquisição de bens móveis;33100000-1;Principal;Equipamento médico;419328.0 € ;"Unidade Local de Saúde de Matosinhos, E. P. E. (506361390)";"ABBOTT LABORATORIOS, LDA.                          (500006148)";"419.328,00 €";28-06-2021;28-01-2021;90 dias;"Portugal, Porto, Matosinhos";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
Prestação de Serviços de Transporte de Doentes não Urgentes;Concurso público;Aquisição de serviços;85143000-3;Principal;Serviços de ambulâncias;417000.0 € ;"Unidade Local de Saúde de Matosinhos, EPE (ULSM) (506361390)";"Força de Viver, Lda (508557372)";"417.000,00 €";10-08-2023;09-08-2023;1096 dias;"Portugal, Porto, Matosinhos";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2332581;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Fornecimento de medicamentos diversos;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;414000.0 € ;"Unidade Local de Saúde de Matosinhos, EPE (ULSM) (506361390)";"NOVARTIS FARMA - PRODUTOS FARMACÊUTICOS, S.A. (500063524)";"414.000,00 €";28-07-2023;11-05-2023;1096 dias;"Portugal, Porto, Matosinhos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5666621;CP 2021/61 - Medicamentos diversos;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2226750;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro  2021/6,  2021/61,  2022/173 e 2023/304 para aquisição de medicamentos";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;412827.53 € ;"Unidade Local de Saúde de Matosinhos, EPE (ULSM) (506361390)";"ROCHE FARMACEUTICA QUIMICA, LDA (500233810)";"412.827,53 €";16-01-2024;27-12-2023;366 dias;"Portugal, Porto, Matosinhos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2650192;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Fornecimento de Material de CPRE;Concurso público;Locação de bens móveis;33100000-1;Principal;Equipamento médico;410500.0 € ;"Unidade Local de Saúde de Matosinhos, E. P. E. (506361390)";"Boston Scientific Portugal, Dispositivos Médicos, Lda. (504988964)";"410.500,00 €";23-10-2023;05-05-2023;1096 dias;"Portugal, Porto, Matosinhos";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2260570;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2022/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH; 2023/304 - Medicamentos do grupo 4: sangue; 2023/305 - Medicamentos do aparelho cardiovascular; 2023/481 - Medicamentos diversos; 2023/491 - Medicamentos do foro oncológico e imunomoduladores; 2023/492 - Medicamentos anti-infeciosos e 2024/780 - Medicamentos do aparelho locomotor, usados no tratamento das doenças endócrinas e hormonas para aquisição de medicamentos";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;409950.1 € ;"Unidade Local de Saúde de Matosinhos, E. P. E. (506361390)";BRISTOL - MYERS SQUIBB SA. (500048193);"409.950,10 €";25-10-2024;18-09-2024;104 dias;"Portugal, Porto, Matosinhos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;7012872;492/2023 - Concurso público internacional para formação do acordo quadro de medicamentos anti-infeciosos na área da saúde;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.3016845;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"P259-2021-005 - CONVITE AO ABRIGO DO(S) ACORDO(S) QUADRO 2017/6, 2018/7, 2018/64 E 2019/61 PARA AS INSTITUIÇÕES DO SNS ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;408916.73 € ;"UNIDADE LOCAL DE SAÚDE DE MATOSINHOS, EPE (ULSM)  (506361390)";"ASTRAZENECA-PRODUTOS FARMACÊUTICOS,LDA. (502942240)";"408.916,73 €";13-05-2021;25-01-2021;340 dias;"Portugal, Porto, Matosinhos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4088496;CP 2019/61 - Medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1380915;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Fornecimento de Energia Bipolar e Ultrassónica;Concurso público;Aquisição de bens móveis;33100000-1;Principal;Equipamento médico;394000.0 € ;"Unidade Local de Saúde de Matosinhos, EPE (ULSM) (506361390)";"MEDTRONIC PORTUGAL, LDA (504223933)";"394.000,00 €";17-06-2022;13-05-2022;232 dias;"Portugal, Porto, Matosinhos";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1833191;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Fornecimento da substância ativa: Palmitato de paliperidona de 700 mg e 1000 mg IM;Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;393185.0 € ;"Unidade Local de Saúde de Matosinhos, E. P. E. (506361390)";"JANSSEN CILAG FARMACEUTICA, LDA. (500189412)";"393.185,00 €";25-09-2024;30-08-2024;853 dias;"Portugal, Porto, Matosinhos";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.3009664;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"419/2023 - Convite ao abrigo do(s) acordo(s)-quadro 2020/61 (Medicamentos diversos), 2021/41  (Medicamentos antivíricos e antifúngicos), 2021/47 (Medicamentos do aparelho locomotor, usados no  tratame";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;390763.84 € ;"Unidade Local de Saúde de Matosinhos, E. P. E. (506361390)";"LAB. PFIZER, LDA. (500162166)";"390.763,84 €";03-11-2023;23-03-2023;305 dias;"Portugal, Porto, Matosinhos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2280982;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de medicamentos;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;388079.39 € ;"Unidade Local de Saúde de Matosinhos, EPE (ULSM) (506361390)";"VIIVHIV HEALTHCARE, UNIPESSOAL. LDA (509117961)";"388.079,39 €";09-02-2024;15-01-2024;351 dias;"Portugal, Porto, Matosinhos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6328018;304/2023 - Medicamentos do grupo 4: sangue;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2670059;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Proc. 054/2015 – Aquisição Medicamentos anti-psicóticos ;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;387452.47 € ;"Unidade Local de Saúde de Matosinhos, E. P. E. (506361390)";"Janssen Cilag Farmacêutica, Lda (500189412)";"387.452,47 €";30-05-2018;27-06-2016;187 dias;"Portugal, Porto, Matosinhos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1153380;"CONCURSO PÚBLICO PARA A CELEBRAÇÃO DE CONTRATOS PÚBLICOS DE APROVISIONAMENTO PARA A ÁREA DA SAÚDE, COM VISTA AO FORNECIMENTO DE MEDICAMENTOS ANTIPSICÓTICOS, ÀS INSTITUIÇÕES E SERVIÇOS DO SERVIÇO NACIONAL DE SAÚDE";true;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Fornecimento de corretivos da volémia, soluções para conservação de órgãos, hemodiálise, hemofiltração e outras soluções estéreis";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;386320.2 € ;"Unidade Local de Saúde de Matosinhos, EPE (ULSM) (506361390)";BAXTER MEDICO – FARMACEUTICA (503347345);"386.320,20 €";17-05-2024;03-05-2024;972 dias;"Portugal, Porto, Matosinhos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6268838;"306/2023 - Acordo Quadro para fornecimento de corretivos da volémia, soluções para conservação de órgãos, hemodiálise, hemofiltração e outras soluções estéreis, na área da saúde";false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2803568;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Reagentes necessários à realização dos testes SARS-COV-2_Abbott ;Ajuste Direto Regime Geral;Aquisição de bens móveis;33100000-1;Principal;Equipamento médico;385056.0 € ;"Unidade Local de Saúde de Matosinhos, E. P. E. (506361390)";"ABBOTT LABORATORIOS, LDA.                          (500006148)";"385.056,00 €";28-06-2021;28-01-2021;90 dias;"Portugal, Porto, Matosinhos";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2020/18, 2021/6, 2021/47 e 2021/55 para suprir necessidades na área da saúde";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;379107.19 € ;"Unidade Local de Saúde de Matosinhos, EPE (ULSM) (506361390)";"BRISTOL - MYERS SQUIBB Farmacêutica Portuguesa, SA (500048193)";"379.107,19 €";06-11-2023;27-02-2023;335 dias;"Portugal, Porto, Matosinhos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2265763;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Fornecimento de medicamentos diversos;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;377999.79 € ;"Unidade Local de Saúde de Matosinhos, EPE (ULSM) (506361390)";"IPSEN PORTUGAL-PRODUTOS FARMACÊUTICOS, S.A. (502609800)";"377.999,79 €";28-07-2023;01-06-2023;1096 dias;"Portugal, Porto, Matosinhos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5354516;CP 2021/55 - Medicamentos diversos;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2160058;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Fornecimento de medicamentos do foro oncológico e imunomoduladores;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;371905.5 € ;"Unidade Local de Saúde de Matosinhos, E. P. E. (506361390)";"ASTRAZENECA PRODUTOS FARMAC., LDA (502942240)";"371.905,50 €";05-04-2022;22-03-2022;284 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1793976;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"736/2023 - Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2020/61 (Medicamentos diversos), 2021/47 (Medicamentos do aparelho locomotor, usados no tratamento das doenças endócrina";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;371035.75 € ;"Unidade Local de Saúde de Matosinhos, EPE (ULSM) (506361390)";"JANSSEN-CILAG FARMACÊUTICA, LDA (500189412)";"371.035,75 €";15-01-2024;22-12-2023;366 dias;"Portugal, Porto, Matosinhos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5666621;CP 2021/61 - Medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2657155;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Fornecimento de medicamentos diversos;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;369396.07 € ;"Unidade Local de Saúde de Matosinhos, E. P. E. (506361390)";"ALTER, SA (500017387)";"369.396,07 €";15-06-2023;11-05-2023;1004 dias;"Portugal, Porto, Matosinhos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6129254;173/2022 - Medicamentos diversos;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2362553;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2019/55, 2021/6 , 2021/61, 2022/40 para suprir necessidades na área da saúde";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;369323.64 € ;"Unidade Local de Saúde de Matosinhos, EPE (ULSM) (506361390)";"ROCHE FARMACÊUTICA QUÍMICA, LDA (500233810)";"369.323,64 €";09-11-2023;21-12-2022;366 dias;"Portugal, Porto, Matosinhos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2155687;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"211/2022 - Convite ao abrigo do(s) acordo(s)-quadro 2019/55 (Medicamentos Diversos),2020/1 (Medicamentos do aparelho cardiovascular), 2020/18 (Medicamentos do grupo 4: sangue), 2021/12 (Medicamentos d";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;367925.27 € ;"Unidade Local de Saúde de Matosinhos, EPE (ULSM) (506361390)";"JANSSEN-CILAG FARMACÊUTICA, LDA (500189412)";"367.925,27 €";08-11-2023;16-01-2023;366 dias;"Portugal, Porto, Matosinhos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2168267;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"F489 - Fingolimod 0,5mg L527 - Lapatinib 250mg O101 - Octreotida 20mg/2ml O99 - Octreotida 30mg/2ml V80 - Verteporfina 15mg";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;367598.82 € ;"Unidade Local de Saúde de Matosinhos, E. P. E. (506361390)";Novartis Farma - Produtos Farmacêuticos SA (500063524);"367.598,82 €";10-04-2017;08-03-2017;365 dias;"Portugal, Porto, Matosinhos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1771819;CP 2015/6 - Acordo quadro para o fornecimento de Medicamentos do Foro Oncológico;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"AD-2020-162 - Ajuste Direto para a aquisição de bens para suprir necessidades, para as Instituições do SNS";Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;367563.93 € ;"Unidade Local de Saúde de Matosinhos, E. P. E. (506361390)";"ASTELLAS FARMA, LDA (502540249)";"367.563,93 €";07-06-2021;01-02-2021;333 dias;"Portugal, Porto, Matosinhos";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1387296;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2020/61; 2021/12o; 2021/55; 2021/6; 2021/61; 2022/40 ; 2022/55; 2023/304; 2023/481; 2023/491, para aquisição de medicamentos.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;365206.17 € ;"Unidade Local de Saúde de Matosinhos, EPE (ULSM) (506361390)";"Boehringer Ingelheim Portugal, Lda  (500293023)";"365.206,17 €";25-10-2024;30-09-2024;92 dias;"Portugal, Porto, Matosinhos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2740851;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Fornecimento de Materiais para Preparação e Administração de Citotóxicos;Concurso público;Aquisição de bens móveis;33100000-1;Principal;Equipamento médico;363467.5 € ;"Unidade Local de Saúde de Matosinhos, EPE (ULSM) (506361390)";"B. Braun Medical, Unipessoal Lda. (501506543)";"363.467,50 €";29-12-2022;02-11-2022;59 dias;"Portugal, Porto, Matosinhos";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1849045;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"AD-2019-41 Aquisição de I287, R147, R148 e T1585";Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;362250.0 € ;"Unidade Local de Saúde de Matosinhos, E. P. E. (SNCP) (506361390)";PHARMAKERN PORTUGAL (507002571);"362.250,00 €";03-06-2019;10-05-2019;235 dias;Portugal;"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
"CONVITE AO ABRIGO DO(S) ACORDO(S) QUADRO 2017/6 - MEDICAMENTOS DO FORO ONCOLÓGICO E IMUNOMODULADORES; 2018/49 - MEDICAMENTOS USADOS NAS AFEÇÕES OCULARES E OTORRINOLARINGOLÓGICAS; 2018/55 - MEDICAMENTO";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;362121.18 € ;"Unidade Local de Saúde de Matosinhos, E. P. E. (506361390)";BAYER PORTUGAL LDA (500043256);"362.121,18 €";06-05-2021;03-02-2021;331 dias;"Portugal, Porto, Matosinhos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2969238;"CP 2017/6 - Acordo Quadro para fornecimento de Medicamentos do Foro Oncológico e Imunomoduladores, às Instituições e Serviços do Serviço Nacional de Saúde";true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1397190;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Fornecimento de estimulantes de eritropoiese;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;358432.8 € ;"Unidade Local de Saúde de Matosinhos, EPE (ULSM) (506361390)";"Sandoz Farmacêutica, Lda.  (506985261)";"358.432,80 €";12-07-2024;11-07-2024;903 dias;"Portugal, Porto, Matosinhos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6295706;307/2023 - Estimulantes da eritropoiese;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2591769;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Aquisição de Re-embalamento Automático de Medicamentos para a Unidade Local de Saúde de Matosinhos, E.P.E.";Concurso público;Aquisição de bens móveis;42921330-0;Principal;Máquinas para embalar;357980.0 € ;"Unidade Local de Saúde de Matosinhos, EPE (ULSM) (506361390)";Baxter Med-Farm. Lda (503347345);"357.980,00 €";03-11-2022;27-07-2022;273 dias;"Portugal, Porto, Matosinhos";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1844474;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Fornecimento de gás natural em regime de mercado livre para Portugal Continental;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09123000-7;Principal;Gás natural;354427.0 € ;"Unidade Local de Saúde de Matosinhos, E. P. E. (506361390)";"Petrogal, S.A. (500697370)";"354.427,00 €";11-01-2024;23-02-2023;311 dias;"Portugal, Porto, Matosinhos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5968149;Acordo-Quadro para o fornecimento de gás natural em regime de mercado livre para Portugal Continental;true;https://plataforma-sncp.espap.gov.pt/espap/faces/app/pap/listaDocs.jsp?papId=4494;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
