Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
Aquisição de stents coronários;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33182000-9;Principal;Material de assistência à função cardíaca;628652.0 € ;"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"ENDO VASCULAR, LDA (505537494), BIOTRONIK PORTUGAL UNIPESSOAL LDA (510726941), CARDINAL HEALTH PORTUGAL 513 UNIPESSOAL, LDA (513620834), TERUMO BCT PORTUGAL UNIPESSOAL LDA (510627048), Medtronic Portugal lda (504223933), ABBOTT MEDICAL (PORTUGAL) - DISTRIBUIÇÃO DE PRODUTOS MÉDICOS, LDA (504180746)";"628.652,00 €";15-03-2019;31-01-2019;330 dias;"Portugal, Évora, Évora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2771022;CP 2017/34 - Acordo quadro para fornecimento de Stents Coronários às Instituições e Serviços do Serviço Nacional de Saúde;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição de eletricidade ao abrigo dos lotes 2 e 3 do acordo quadro da ESPAP para as entidades do Ministério da Saúde;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09310000-5;Principal;Electricidade;627442.17 € ;"Hospital do Espírito Santo de Évora, E. P. E. (SNCP) (508085888)";"EDP Comercial - Comercialização de Energia, S.A. (503504564)";"627.442,17 €";22-04-2022;28-04-2021;306 dias;"Portugal, Évora, Évora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4313070;Acordo-Quadro para o fornecimento de eletricidade em regime de mercado livre para Portugal Continental;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1381285;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
190034/21 - PS Médicos Sem Especialidade;Concurso público;Aquisição de serviços;85121210-8;Principal;Serviços de ginecologia ou obstetrícia;627216.2 € ;"Hospital do Espírito Santo de Évora, EPE (508085888)";"Talenter 24 - Serviços Permanentes, Lda (510359698)";"627.216,20 €";08-06-2021;13-01-2021;350 dias;"Portugal, Évora, Évora";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1320597;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"P259-2022-009 - Convite ao abrigo do(s) acordo(s)-quadro CP 2021/12 - Medicamentos do Aparelho  Respiratório, CP 2021/55 - Medicamentos Diversos,  CP 2021/49 - Medicamentos usados nas afeções oculares";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;625692.72 € ;"Hospital do Espírito Santo de Évora, EPE (508085888)";"NOVARTIS FARMA - Produtos Farmacêuticos, SA. (500063524)";"625.692,72 €";23-03-2022;16-03-2022;337 dias;"Portugal, Évora, Évora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5354516;CP 2021/55 - Medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1797403;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Fornecimento de Medicamentos exclusivos;Ajuste Direto Regime Geral;Aquisição de bens móveis;33690000-3;Principal;Medicamentos vários;Inexistente;"Hospital do Espírito Santo de Évora, E.P.E. (508085888)";BIOGEN IDEC PORTUGAL (506415740);"608.531,10 €";20-03-2012;20-01-2012;365 dias;"Portugal, Évora, Évora";"Artigo 24.º, n.º 1, alínea e) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Fornecimento de medicamentos exclusivos;Ajuste Direto Regime Geral;Aquisição de bens móveis;33690000-3;Principal;Medicamentos vários;Inexistente;"Hospital do Espírito Santo de Évora, E.P.E. (508085888)";BIOGEN IDEC PORTUGAL (506415740);"604.378,80 €";29-02-2012;20-01-2012;365 dias;"Portugal, Évora, Évora";"Artigo 24.º, n.º 1, alínea e) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Aquisição de bens e serviços de diálise peritoneal;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33692800-5;Principal;Soluções para diálise;600994.44 € ;"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"Fresenius Medical Care Portugal, S.A. (503070220), BAXTER (503347345)";"600.994,44 €";02-01-2017;06-12-2016;360 dias;"Portugal, Évora, Évora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1481309;CP 2015/35 - Acordo quadro para fornecimento de bens e prestação de serviços de Diálise Peritoneal às Instituições e Serviços do Serviço Nacional de Saúde;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Prestação de serviços de diálise peritoneal ;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de serviços;85141211-1;Principal;Serviços de diálise ao domicílio;600599.28 € ;"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"BAXTER MEDICO FARMACEUTICA LDA (503347345), FRESENIUS MEDICAL CARE LDA (503070220)";"600.599,28 €";11-02-2016;28-01-2016;330 dias;"Portugal, Évora, Évora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1481309;CP 2015/35 - Acordo quadro para fornecimento de bens e prestação de serviços de Diálise Peritoneal às Instituições e Serviços do Serviço Nacional de Saúde;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Aquisição de reagentes em contexto Covid19;Ajuste Direto Regime Geral;Aquisição de bens móveis;33696500-0;Principal;Reagentes de laboratório;598340.0 € ;"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"WERFEN PORTUGAL, Lda. (501086110)";"598.340,00 €";08-04-2021;12-02-2021;320 dias;"Portugal, Évora, Évora";"Artigo 2.º -A, n.º 1 do DL n.º 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;"Decreto-Lei n.º 10-A/2020, de 13.03";true;false;
Aquisição de medicamentos do foro oncológico;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33652100-6;Principal;Antineoplásicos;597443.95 € ;"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";Bayer (500043256);"597.443,95 €";10-02-2017;29-12-2016;365 dias;"Portugal, Évora, Évora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1771819;CP 2015/6 - Acordo quadro para o fornecimento de Medicamentos do Foro Oncológico;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Sistema de Válvula percutânea autoexpansível anterogradante;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;594000.0 € ;"Hospital do Espírito Santo de Évora, EPE (508085888)";"MEDTRONIC PORTUGAL, LDA. (504223933)";"594.000,00 €";23-04-2021;30-03-2021;270 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;;;;;;;4641744;CP 2020/87 - Acordo Quadro para fornecimento Válvulas Aórticas Percutâneas às Instituições e serviços de SNS;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1430697;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição de medicamentos do foro oncológico;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33650000-1;Principal;"Anti-infecciosos gerais de uso sistémico, vacinas, antineoplásicos e imunomoduladores";587042.24 € ;"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"ROCHE FARMACEUTICA QUIMICA, LDA (500233810)";"587.042,24 €";09-02-2018;27-11-2017;365 dias;"Portugal, Évora, Évora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1771819;CP 2015/6 - Acordo quadro para o fornecimento de Medicamentos do Foro Oncológico;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Aquisição de Gas Natural para o CHPL Ano 2015-(UMC-SG);Concurso público;Aquisição de bens móveis;09123000-7;Principal;Gás natural;579733.88 € ;"Instituto de Oftalmologia Dr. Gama Pinto (600000052), Instituto Nacional de Saúde Dr. Ricardo Jorge, I. P. (501427511), Unidade Local de Saúde do Nordeste, E. P. E (509932584), Centro Hospitalar do Tâmega e Sousa, E. P. E. (508318262), Instituto Português de Oncologia de Coimbra Francisco Gentil, E. P. E. (506361438), Centro Hospitalar Psiquiátrico de Lisboa (508338476), Centro Hospitalar do Baixo Vouga, E. P. E (CHBV, E. P. E.) (510123210), Centro Hospitalar de Setúbal, E. P. E. (507606787), Centro Hospitalar do Médio Ave, E. P. E. (508093937), Administração Regional de Saúde do Norte, I. P. (503135593), Hospital do Espírito Santo de Évora, E. P. E. (508085888), Direcção-Geral da Saúde (600037100), Centro Hospitalar Póvoa de Varzim - Vila do Conde, E. P. E. (508741823), Administração Regional de Saúde do Centro, I. P. (503122165), SUCH - Serviço de Utilização Comum dos Hospitais (500900469), Centro Hospitalar Barreiro Montijo, E. P. E. (509186998), Centro Hospitalar e Universitário de Coimbra, E. P. E. (510103448), Instituto Português do Sangue e da Transplantação, I. P. (502423943), Hospital Santa Maria Maior, E. P. E. (506361381), Hospital de Magalhães Lemos, E. P. E. (502828790), Secretaria-Geral do Ministério da Saúde (600080684), Instituto Português de Oncologia de Lisboa Francisco Gentil, E. P. E. (506361616), Hospital Arcebispo João Crisóstomo (501626123), Hospital Garcia de Orta, E. P. E. (506361470), Instituto Português de Oncologia do Porto Francisco Gentil, E. P. E. (506362299), Centro Hospitalar do Algarve, E. P. E. (510745997), Centro Hospitalar de Trás-os-Montes e Alto Douro, E. P. E. (508100496), Centro Hospitalar do Oeste (510412009), Hospital de José Luciano de Castro (501613021), Centro Hospitalar do Alto Ave, E. P. E. (508080827), Hospital Distrital de Santarém, E. P. E. (506361462), Centro Hospitalar de Leiria, E. P. E. (509822932), Centro Hospitalar de Entre o Douro e Vouga, E.P.E. (508878462), Unidade Local de Saúde do Alto Minho, E. P. E. (508786193), Centro Hospitalar Lisboa Norte, E. P. E. (508481287), Serviço de Intervenção nos Comportamentos Aditivos e nas Dependências (600084884), Unidade Local de Saúde da Guarda, E. P. E. (508752000), Instituto Nacional de Emergência Médica, I. P. (501356126), Centro Hospitalar Cova da Beira, E. P. E. (506361659), Centro Hospitalar Porto, E. P. E. (508331471), Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156), Administração Regional de Saúde de Lisboa e Vale do Tejo, I. P. (503148776), Centro Hospitalar de São João, E. P. E. (509821197), Hospital Dr. Francisco Zagalo (501510150), Centro Hospitalar do Médio Tejo, E. P. E. (506361608), Centro Hospitalar de Lisboa Central, E. P. E. (508080142), Unidade Local de Saúde de Castelo Branco, E. P. E. (509309844), Centro Hospitalar Tondela-Viseu, E. P. E. (509822940), Centro Hospitalar de Lisboa Ocidental, E. P. E. (507618319)";"EDP Comercial - Comercializacao de Energia, S.A (503504564)";"579.733,88 €";07-03-2016;30-01-2015;365 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-12-2015;"525.715,02 €";;Valor corresponde ao Faturado (inferior ao estimado);;Não aplicável.;Não aplicável.;true;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Aquisição de medicamentos do foro oncológico e imunomodulares;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;577500.0 € ;"Hospital do Espírito Santo de Évora, EPE (508085888)";MERCK SHARP & DOHME LDA (500191360);"577.500,00 €";23-04-2021;03-03-2021;300 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;;;;;;;2969238;"CP 2017/6 - Acordo Quadro para fornecimento de Medicamentos do Foro Oncológico e Imunomoduladores, às Instituições e Serviços do Serviço Nacional de Saúde";false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1311428;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
PSM Sem especialidade;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de serviços;85100000-0;Principal;Serviços de saúde;568880.0 € ;"Hospital do Espírito Santo de Évora, EPE (508085888)";"Randstad II - Prestação de Serviços, Lda. (503298999)";"568.880,00 €";10-02-2020;27-11-2019;365 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;;;;;;;1490434;ACORDO QUADRO PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS ÀS INSTITUIÇÕES E SERVIÇOS DO SERVIÇO NACIONAL DE SAÚDE;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
 Aquisição de medicamentos;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33690000-3;Principal;Medicamentos vários;565551.47 € ;"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"JANSSEN CILAG FARMACEUTICA LDA (500189412), TEVA PHARMA - PRODUTOS FARMACEUTICOS LDA (507045491), HOSPIRA PORTUGAL LDA (502918098), GLAXOSMITHKLINE-PROD FARMAC LD (500139962), NOVARTIS FARMA-PROD FARMACEUT (500063524), ABBVIE LDA (510229050), BRISTOL-MYERS SQUIB FARMAC PORTUGUESA SA (500048193), BAYER PORTUGAL S A (500043256), LILLY PORTUGAL - PRODUTOS FARMAEUTICOS LDA (500165602), MEDAC (980369959), MERCK SHARP & DOME LDA (500191360)";"565.551,47 €";20-03-2014;29-01-2014;365 dias;"Portugal, Évora, Évora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;383205;CONCURSO PÚBLICO PARA A CELEBRAÇÃO DE CONTRATOS PÚBLICOS DE APROVISIONAMENTO PARA AQUISIÇÃO MEDICAMENTOS DO FORO ONCOLÓGICO II   ;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Colocação de equipamentos, reagentes e consumiveis para realização de testes.";Concurso público;Aquisição de serviços;85148000-8;Principal;Serviços de análises clínicas;Inexistente;"Hospital do Espírito Santo de Évora, E.P.E. (508085888)";"JOHNSON & JOHNSON LDA (500153370), ABBOTT LABORATORIOS LDA (500006148), QUILABAM (500399670), EMILIO DE AZEVEDO CAMPOS CIA L (500094853), NOVARTIS FARMA-PROD FARMACEUT (500063524), GRIFOLS PORTUGAL LDA (502041285)";"559.933,80 €";06-09-2011;01-09-2011;365 dias;"Portugal, Évora, Évora";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Aquisição de Derivados do Plasma Humano;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;555655.0 € ;"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"Takeda Farmacêuticos Portugal, Lda (502801204)";"555.655,00 €";18-08-2021;28-07-2021;184 dias;"Portugal<BR/>Portugal, Évora, Évora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4747282;CP 2020/61 - Medicamentos diversos;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1533804;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Prestação de Serviços de Telerradiologia;Concurso público;Aquisição de serviços;85150000-5;Principal;Serviços de imagiologia médica;549561.63 € ;"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"DR.CAMPOS COSTA-CONSULT TOMOGRAF COMPUTORIZADA,SA (502082429)";"549.561,63 €";08-10-2015;25-09-2015;1080 dias;"Portugal, Évora, Évora";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"831/2024 - Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2021/47 (Medicamentos do aparelho locomotor, usados no tratamento das doenças endócrinas e hormonas), 2022/19 (Medicamentos antipsicóticos, anestésicos e relaxantes musculares), 2022/40 (Medicamentos antirretrovíricos para o tratamento da infeção por VIH), 2023/436 (Medicamentos para o sistema nervoso central), 2023/481 (Medicamentos diversos), 2023/491 (Medicamentos do foro oncológico e imunomoduladores), 2023/492 (Medicamentos anti-infeciosos) para aquisição de medicamentos";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;534724.41 € ;"Unidade Local de Saúde do Alentejo Central, E. P. E. (508085888)";"LAB. PFIZER, LDA. (500162166)";"534.724,41 €";04-09-2024;29-02-2024;334 dias;"Portugal, Évora, Évora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6529857;481/2023 - Acordo quadro para fornecimento de medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2740958;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de medicamentos do foro oncológico;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33650000-1;Principal;"Anti-infecciosos gerais de uso sistémico, vacinas, antineoplásicos e imunomoduladores";532631.02 € ;"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"AMGEN BIOFARMACÊUTICA, LDA. (502942959), NOVARTIS FARMA-PROD FARMACEUT (500063524), ASTELLAS FARMA LDA (502540249)";"532.631,02 €";24-08-2018;18-07-2018;160 dias;"Portugal, Évora, Évora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2969238;"CP 2017/6 - Acordo Quadro para fornecimento de Medicamentos do Foro Oncológico e Imunomoduladores, às Instituições e Serviços do Serviço Nacional de Saúde";false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Prestação de Serviços Médicos na Urgência;Concurso público;Aquisição de serviços;85121200-5;Principal;Serviços de medicina especializada;Inexistente;"Hospital do Espírito Santo de Évora, E.P.E. (508085888)";"SUCESSO 24 HORAS LDA (507328310), HELPED-PRESTAÇÃO DE SERVIÇOS DE SAÚDE LDA (506069010), URGEV-PRESTAÇÃO SERVIÇOS MEDICOS LDA (507102533)";"532.188,82 €";11-10-2012;24-09-2012;365 dias;"Portugal, Évora, Évora";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Aquisição de medicamentos do foro oncológico e imunomodulares I - CPA 2021/6;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33690000-3;Principal;Medicamentos vários;529009.92 € ;"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"Astellas Farma, Lda. (502540249)";"529.009,92 €";04-06-2023;28-12-2022;365 dias;"Portugal, Évora, Évora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2020/61; 2021/12o; 2021/55; 2021/6; 2021/61; 2022/40 ; 2022/55; 2023/304; 2023/481; 2023/491, para aquisição de medicamentos.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;527462.76 € ;"Hospital do Espírito Santo de Évora, EPE (508085888)";"TAKEDA FARMACÊUTICOS PORTUGAL, Lda. (502801204)";"527.462,76 €";05-03-2024;29-02-2024;337 dias;"Portugal, Évora, Évora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2740851;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Sistemas de Pacemakeres;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33123000-8;Principal;Aparelhos para fins cardiovasculares;526890.0 € ;"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"Farmimpex Cardio (503061506), Boston Scientific (504988964), St Jude Medical (504180746), Sorin Cardio (505514010), Medtronic (504223933)";"526.890,00 €";30-03-2015;07-08-2014;150 dias;"Portugal, Évora, Évora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;600105;"CONCURSO PÚBLICO PARA A CELEBRAÇÃO DE CONTRATOS PÚBLICOS DE APROVISIONAMENTO PARA A ÁREA DA SAÚDE, COM VISTA AO FORNECIMENTO SISTEMAS DE PACEMAKERS ÀS INSTITUIÇÕES E SERVIÇOS DO SERVIÇO NACIONAL DE SAÚDE";false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2021/47, 2021/61, 2022/40, 2023/305, 2023/481, 2023/491 e 2023/492";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;523050.79 € ;"Hospital do Espírito Santo de Évora, EPE (508085888)";"Merck, S.A. (500650870)";"523.050,79 €";01-04-2024;21-02-2024;334 dias;"Portugal, Évora, Évora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2740051;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de medicamentos do foro oncológico;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33652000-5;Principal;Antineoplásicos e imunomoduladores;518531.73 € ;"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";Roche (500233810);"518.531,73 €";23-02-2017;31-01-2017;330 dias;"Portugal, Évora, Évora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1771819;CP 2015/6 - Acordo quadro para o fornecimento de Medicamentos do Foro Oncológico;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Aquisição de Medicamentos do Foro Oncológico e Imunomodulares, ao abrigo do CPA 2021/60";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33690000-3;Principal;Medicamentos vários;516607.56 € ;"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"JANSSEN-CILAG FARMACÊUTICA, LDA (500189412)";"516.607,56 €";20-01-2024;10-01-2024;365 dias;"Portugal, Évora, Évora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Aquisição de medicamentos do foro oncológico e imunomodulares;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;514169.14 € ;"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"ASTELLAS FARMA, LDA. (502540249)";"514.169,14 €";18-12-2019;20-11-2019;365 dias;"Portugal, Évora, Évora<BR/>Portugal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2969238;"CP 2017/6 - Acordo Quadro para fornecimento de Medicamentos do Foro Oncológico e Imunomoduladores, às Instituições e Serviços do Serviço Nacional de Saúde";false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição de reagentes laboratoriais em contexto Covid 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;33696500-0;Principal;Reagentes de laboratório;513100.0 € ;"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"WERFEN PORTUGAL, LDA. (501086110)";"513.100,00 €";16-12-2021;07-10-2021;90 dias;"Portugal, Évora, Évora";"Artigo 2.º -A, n.º 1 do DL n.º 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;"Decreto-Lei n.º 10-A/2020, de 13.03";true;false;
"P259-2019-207 - Aquisição ao abrigo dos AQ 2017/6, 2019/40, 2017/65, 2018/55 e 2017/64 para as Instituições do SNS ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;511927.86 € ;"Hospital do Espírito Santo de Évora, EPE (508085888)";"JANSSEN CILAG FARMACEUTICA, LDA. (500189412)";"511.927,86 €";19-12-2019;11-12-2019;365 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;;;;;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;true;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição sistemas de stents coronários;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33184300-6;Principal;Próteses cardíacas;510160.0 € ;"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"Medtronic (504223933), Biotronik Portugal (510726941), Abbott Laboratorios Ldª (500006148), Lusopalex (503531588), Terumo (PT980472024)";"510.160,00 €";04-08-2015;02-07-2015;180 dias;"Portugal, Évora, Évora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;602205;"CONCURSO PÚBLICO PARA A CELEBRAÇÃO DE CONTRATOS PÚBLICOS DE APROVISIONAMENTO PARA A ÁREA DA SAÚDE, COM VISTA AO FORNECIMENTO SISTEMAS DE STENTS CORONÁRIOS ÀS INSTITUIÇÕES E SERVIÇOS DO SERVIÇO NACIONAL DE SAÚDE";false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Prestação de serviços médicos ;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de serviços;85120000-6;Principal;Serviços de prática médica e serviços conexos;553919.22 € ;"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"RANDSTAD II -  PRESTAÇÃO DE SERVIÇOS, LDA. (503298999)";"509.801,76 €";18-01-2018;05-12-2017;365 dias;"Portugal, Évora, Évora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1490434;ACORDO QUADRO PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS ÀS INSTITUIÇÕES E SERVIÇOS DO SERVIÇO NACIONAL DE SAÚDE;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
PSM Ginecologia/Obstetricia;Consulta Prévia;Aquisição de serviços;85121210-8;Principal;Serviços de ginecologia ou obstetrícia;735345.6 € ;"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";Medipeople (508543436);"503.940,80 €";25-09-2020;05-02-2020;300 dias;Portugal;"Artigo 24.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
